"日期","上座率","场均人次","票房占比","电影ID","电影名字","已上映天数","排片场次","排片占比","当日票房","当日总出票","当日总场次","出品国家","电影类别1","电影类别2","电影类别3","电影评分","男性占比","女性占比","节假日"
"1012","4.00%","3.6","<0.1%","1439161","热烈","上映77天","62","<0.1%","0.94","133.8万","33.5万","中国
","青春","运动","喜剧","9","0.205 ","0.205 ",
"1012","0.70%","0.9","<0.1%","1398840","学爸","上映56天","236","<0.1%","0.8","133.8万","33.5万","中国
","剧情","喜剧",,"9","0.274 ","0.274 ",
"1012","7.20%","6.4","<0.1%","1412974","大洋追鱼记","上映5天","52","<0.1%","0.78","133.8万","33.5万","中国
","纪录片",,,,"0.339 ","0.339 ",
"1012","3.20%","3.1","<0.1%","1456735","火山挚恋","上映56天","67","<0.1%","0.73","133.8万","33.5万","美国
","纪录片","传记",,"9","0.298 ","0.298 ",
"1012","0.50%","0.9","<0.1%","1432927","鹦鹉杀","上映28天","209","<0.1%","0.73","133.8万","33.5万","中国
","犯罪","悬疑",,,"0.229 ","0.229 ",
"1012","5.10%","8.1","<0.1%","1413914","幸福小马灯","上映15天","23","<0.1%","0.44","133.8万","33.5万","中国
","剧情","喜剧","爱情",,"0.458 ","0.458 ",
"1012","0.50%","0.5","<0.1%","1428364","我经过风暴","上映57天","215","<0.1%","0.39","133.8万","33.5万","中国
","剧情","家庭",,"9","0.207 ","0.207 ",
"1012","2.10%","1.5","<0.1%","1462043","不虚此行","上映34天","42","<0.1%","0.28","133.8万","33.5万","中国
","剧情",,,"9","0.400 ","0.400 ",
"1012","9.60%","22.8","<0.1%","1503001","老师，别哭","上映34天","4","<0.1%","0.26","133.8万","33.5万","中国
","剧情",,,,"0.322 ","0.322 ",
"1012","1.40%","1.3","<0.1%","1354970","青木劫","上映34天","62","<0.1%","0.2","133.8万","33.5万","中国
","惊悚","恐怖",,,"0.381 ","0.381 ",
"1012","0.10%","7.6","<0.1%","1435120","险诈","上映23天","7","<0.1%","0.18","133.8万","33.5万","中国
","剧情","犯罪","悬疑",,"0.398 ","0.398 ",
"1012","2.10%","1.6","<0.1%","344942","芭比","上映84天","28","<0.1%","0.16","133.8万","33.5万","美国
","喜剧","冒险","奇幻","9","0.204 ","0.204 ",
"1012","0.70%","0.6","<0.1%","1301416","巨齿鲨2：深渊","上映70天","61","<0.1%","0.15","133.8万","33.5万","中国","冒险","动作","科幻","9","0.433 ","0.433 ",
"1012","2.40%","5.3","<0.1%","1451342","燃冬","上映52天","8","<0.1%","0.15","133.8万","33.5万","中国
","剧情","爱情",,,"0.281 ","0.281 ",
"1012","0.90%","2.3","<0.1%","1309817","三贵情史","上映34天","16","<0.1%","0.12","133.8万","33.5万","中国
","剧情","爱情","奇幻",,"0.285 ","0.285 ",
"1012","0.20%","0.2","<0.1%","1431907","茶啊二中","上映91天","120","<0.1%","0.09","133.8万","33.5万","中国
","动画","奇幻","喜剧","9","0.348 ","0.348 ",
"1012","2.80%","2","<0.1%","1355642","厨神驾到","上映21天","16","<0.1%","0.08","133.8万","33.5万","中国
","喜剧","爱情",,,"0.470 ","0.470 ",
"1012","2.40%","1.4","<0.1%","1368974","永安镇故事集","上映35天","12","<0.1%","0.07","133.8万","33.5万","中国
","剧情","喜剧",,,"0.339 ","0.339 ",
"1012","1.00%","1.5","<0.1%","1321269","流水落花","上映28天","10","<0.1%","0.06","133.8万","33.5万","中国
","剧情",,,,"0.315 ","0.315 ",
"1012","44.60%","21","<0.1%","1501472","我和班主任的故事","上映34天","1","<0.1%","0.06","133.8万","33.5万","中国
","剧情",,,,"0.365 ","0.365 ",
"1012","1.10%","1.6","<0.1%","633283","GT赛车：极速狂飙","上映42天","10","<0.1%","0.05","133.8万","33.5万","美国
","冒险","运动","动作","9","0.566 ","0.566 ",
"1012","0.10%","0.1","<0.1%","1448001","疯狂大营救","上映14天","118","<0.1%","0.05","133.8万","33.5万","法国
","动画","冒险",,,"0.201 ","0.201 ",
"1012","0.60%","0.4","<0.1%","1413252","八角笼中","上映99天","29","<0.1%","0.04","133.8万","33.5万","中国
","剧情",,,"10","0.398 ","0.398 ",
"1012","0.20%","0.2","<0.1%","1352531","江米儿","上映24天","42","<0.1%","0.04","133.8万","33.5万","中国
","剧情",,,,"0.335 ","0.335 ",
"1012","0.30%","0.3","<0.1%","1423893","念念相忘","上映52天","33","<0.1%","0.03","133.8万","33.5万","中国
","爱情","剧情",,"9","0.333 ","0.333 ",
"1012","1.40%","1","<0.1%","1280811","嗨！神兽","上映27天","12","<0.1%","0.02","133.8万","33.5万","中国
","剧情","动画","奇幻",,"0.284 ","0.284 ",
"1012","0.50%","0.6","<0.1%","1500039","雪豹和她的朋友们","上映70天","10","<0.1%","0.02","133.8万","33.5万","中国
","纪录片",,,"10","0.285 ","0.285 ",
"1012","0.10%","0.2","<0.1%","346119","暗杀风暴","上映56天","13","<0.1%","0.01","133.8万","33.5万","中国","悬疑","犯罪",,"8","0.365 ","0.365 ",
"1012","0.60%","0.6","<0.1%","1449786","速度与爱情","零点场","8","<0.1%","0.01","133.8万","33.5万","泰国
","爱情","剧情",,,"0.378 ","0.378 ",
"1012","2.80%","0.7","<0.1%","1211219","禁锢","上映63天","3","<0.1%","0.01","133.8万","33.5万",,,,,,,,
"1013","4.10%","6.1","29.40%","1298384","坚如磐石","上映16天","90094","26.10%","2333.66","191.4万","34.5万","中国
","剧情","犯罪","悬疑","9","0.419 ","0.419 ",
"1013","5.90%","7.1","23.30%","1431886","志愿军：雄兵出击","上映16天","64207","18.60%","1845.51","191.4万","34.5万","中国
","剧情","历史","战争","10","0.465 ","0.465 ",
"1013","4.10%","4.9","19.30%","1405256","前任4：英年早婚","上映16天","74398","21.50%","1529.12","191.4万","34.5万","中国
","爱情","喜剧",,"9","0.425 ","0.425 ",
"1013","4.90%","5.8","17.60%","1475035","莫斯科行动","上映15天","57270","16.60%","1400.87","191.4万","34.5万","中国
","剧情","犯罪","动作","9","0.430 ","0.430 ",
"1013","4.10%","3.9","4.00%","1466176","好像也没那么热血沸腾","上映16天","19633","5.60%","317.62","191.4万","34.5万","中国
","喜剧","剧情",,"9","0.381 ","0.381 ",
"1013","2.50%","2.7","0.90%","1457792","汪汪队立大功大电影2：超能大冒险","上映15天","8537","2.40%","73.22","191.4万","34.5万","美国","动画",,,"9","0.235 ","0.235 ",
"1013","4.10%","37.7","0.60%","1413896","潜艇总动员：环游地球80天","上映63天","245","<0.1%","52.62","191.4万","34.5万","中国
","动画","科幻","冒险","8","0.192 ","0.192 ",
"1013","3.10%","3.3","0.50%","1491079","替身纸人","上映1天","4228","1.20%","45.5","191.4万","34.5万","中国
","恐怖","惊悚",,,"0.378 ","0.378 ",
"1013","4.10%","5.9","0.50%","1443924","奥本海默","重映45天","1619","0.40%","44.72","191.4万","34.5万","美国
","剧情","传记","历史","9","0.569 ","0.569 ",
"1013","65.10%","66","0.50%","1385972","觅渡","上映47天","178","<0.1%","41.72","191.4万","34.5万","中国
","历史","传记",,,"0.374 ","0.374 ",
"1013","1.40%","1.6","0.30%","1446243","贝肯熊：火星任务","上映16天","5419","1.50%","29.97","191.4万","34.5万","中国
","喜剧","动画","冒险","9","0.265 ","0.265 ",
"1013","5.20%","4.8","0.30%","1374349","孤注一掷","上映67天","1416","0.40%","26.27","191.4万","34.5万","中国
","犯罪","剧情",,"9","0.359 ","0.359 ",
"1013","20.20%","17.6","0.20%","1394753","功夫王之萌虎上山","上映15天","284","<0.1%","18.86","191.4万","34.5万","中国
","动画","冒险","喜剧",,"0.274 ","0.274 ",
"1013","3.40%","3","0.20%","346288","封神第一部","上映86天","1164","0.30%","18.8","191.4万","34.5万","中国
","神话","动作","史诗","9","0.410 ","0.410 ",
"1013","4.20%","4.5","0.20%","1486791","威尼斯惊魂夜","上映29天","1011","0.20%","17.98","191.4万","34.5万","美国
","剧情","悬疑","惊悚","8","0.315 ","0.315 ",
"1013","6.80%","9.2","0.10%","1462687","小美人鱼之大海怪传说","重映15天","520","0.10%","14.1","191.4万","34.5万","中国
","奇幻","探险","动画",,"0.163 ","0.163 ",
"1013","0.30%","0.4","0.10%","1449786","速度与爱情","上映1天","8631","2.50%","10.5","191.4万","34.5万","泰国
","爱情","剧情",,,"0.378 ","0.378 ",
"1013","1.40%","1.6","0.10%","341244","敢死队4：最终章","上映29天","1636","0.40%","8.45","191.4万","34.5万","美国
","动作","冒险",,"8","0.699 ","0.699 ",
"1013","0.90%","0.9","<0.1%","1303089","我是哪吒2之英雄归来","上映15天","1716","0.40%","5.53","191.4万","34.5万","中国
","动画","喜剧","奇幻",,"0.349 ","0.349 ",
"1013","1.20%","1.3","<0.1%","1284900","第八个嫌疑人","上映35天","806","0.20%","4.2","191.4万","34.5万","中国
","剧情","犯罪",,"9","0.353 ","0.353 ",
"1013","5.10%","4.5","<0.1%","1456735","火山挚恋","上映57天","66","<0.1%","1.04","191.4万","34.5万","美国
","纪录片","传记",,"9","0.298 ","0.298 ",
"1013","4.90%","4.6","<0.1%","1439161","热烈","上映78天","54","<0.1%","1.01","191.4万","34.5万","中国
","青春","运动","喜剧","9","0.205 ","0.205 ",
"1013","0.30%","15","<0.1%","1413914","幸福小马灯","上映16天","22","<0.1%","0.9","191.4万","34.5万","中国
","剧情","喜剧","爱情",,"0.458 ","0.458 ",
"1013","0.70%","1.1","<0.1%","1432927","鹦鹉杀","上映29天","155","<0.1%","0.65","191.4万","34.5万","中国
","犯罪","悬疑",,,"0.229 ","0.229 ",
"1013","0.70%","0.6","<0.1%","1398840","学爸","上映57天","210","<0.1%","0.49","191.4万","34.5万","中国
","剧情","喜剧",,"9","0.274 ","0.274 ",
"1013","5.00%","5","<0.1%","1412974","大洋追鱼记","上映6天","40","<0.1%","0.44","191.4万","34.5万","中国
","纪录片",,,,"0.339 ","0.339 ",
"1013","0.60%","0.5","<0.1%","1428364","我经过风暴","上映58天","183","<0.1%","0.39","191.4万","34.5万","中国
","剧情","家庭",,"9","0.207 ","0.207 ",
"1013","1.00%","0.9","<0.1%","1431907","茶啊二中","上映92天","111","<0.1%","0.38","191.4万","34.5万","中国
","动画","奇幻","喜剧","9","0.348 ","0.348 ",
"1013","20.00%","14.8","<0.1%","1285455","毒蜂","上映29天","6","<0.1%","0.23","191.4万","34.5万","中国
","剧情","警匪","动作",,"0.507 ","0.507 ",
"1013","1.80%","1.4","<0.1%","1462043","不虚此行","上映35天","36","<0.1%","0.23","191.4万","34.5万","中国
","剧情",,,"9","0.400 ","0.400 ",
"1013","0.50%","5.5","<0.1%","1485072","曾经炽热的我们","上映28天","14","<0.1%","0.22","191.4万","34.5万","中国
","青春","爱情",,,"0.404 ","0.404 ",
"1013","0.50%","0.6","<0.1%","1448001","疯狂大营救","上映15天","114","<0.1%","0.2","191.4万","34.5万","法国
","动画","冒险",,,"0.201 ","0.201 ",
"1013","0.90%","1","<0.1%","1301416","巨齿鲨2：深渊","上映71天","50","<0.1%","0.18","191.4万","34.5万","中国","冒险","动作","科幻","9","0.433 ","0.433 ",
"1013","20.20%","26","<0.1%","1503001","老师，别哭","上映35天","2","<0.1%","0.17","191.4万","34.5万","中国
","剧情",,,,"0.322 ","0.322 ",
"1013","2.60%","1.9","<0.1%","344942","芭比","上映85天","22","<0.1%","0.14","191.4万","34.5万","美国
","喜剧","冒险","奇幻","9","0.204 ","0.204 ",
"1013","1.10%","1.2","<0.1%","1354970","青木劫","上映35天","35","<0.1%","0.11","191.4万","34.5万","中国
","惊悚","恐怖",,,"0.381 ","0.381 ",
"1013","32.20%","19.5","<0.1%","1380048","青春破晓","上映52天","2","<0.1%","0.11","191.4万","34.5万","中国
","剧情","历史","青春",,,,
"1013","1.40%","1.1","<0.1%","1423893","念念相忘","上映53天","20","<0.1%","0.08","191.4万","34.5万","中国
","爱情","剧情",,"9","0.333 ","0.333 ",
"1013","1.30%","1.9","<0.1%","633283","GT赛车：极速狂飙","上映43天","14","<0.1%","0.08","191.4万","34.5万","美国
","冒险","运动","动作","9","0.566 ","0.566 ",
"1013","3.40%","2.1","<0.1%","1355642","厨神驾到","上映22天","14","<0.1%","0.07","191.4万","34.5万","中国
","喜剧","爱情",,,"0.470 ","0.470 ",
"1013","1.30%","1","<0.1%","1368974","永安镇故事集","上映36天","15","<0.1%","0.07","191.4万","34.5万","中国
","剧情","喜剧",,,"0.339 ","0.339 ",
"1013","1.20%","0.6","<0.1%","1413252","八角笼中","上映100天","20","<0.1%","0.04","191.4万","34.5万","中国
","剧情",,,"10","0.398 ","0.398 ",
"1013","1.00%","1.1","<0.1%","1321269","流水落花","上映29天","8","<0.1%","0.04","191.4万","34.5万","中国
","剧情",,,,"0.315 ","0.315 ",
"1013","0.60%","0.6","<0.1%","1282470","奇迹少女","上映57天","21","<0.1%","0.04","191.4万","34.5万","法国
","动画","奇幻","青春","9","0.278 ","0.278 ",
"1013","0.70%","0.5","<0.1%","346119","暗杀风暴","上映57天","12","<0.1%","0.02","191.4万","34.5万","中国","悬疑","犯罪",,"8","0.365 ","0.365 ",
"1013","0.10%","0.1","<0.1%","1352531","江米儿","上映25天","34","<0.1%","0.01","191.4万","34.5万","中国
","剧情",,,,"0.335 ","0.335 ",
"1014","7.10%","10.6","28.70%","1298384","坚如磐石","上映17天","94998","24.70%","4283.31","360.3万","38.5万","中国
","剧情","犯罪","悬疑","9","0.419 ","0.419 ","周六"
"1014","9.20%","10.3","19.00%","1431886","志愿军：雄兵出击","上映17天","67198","17.40%","2844.63","360.3万","38.5万","中国
","剧情","历史","战争","10","0.465 ","0.465 ","周六"
"1014","7.20%","8.5","18.70%","1405256","前任4：英年早婚","上映17天","77204","20.00%","2792.35","360.3万","38.5万","中国
","爱情","喜剧",,"9","0.425 ","0.425 ","周六"
"1014","8.90%","10.4","17.80%","1475035","莫斯科行动","上映16天","60407","15.70%","2662.79","360.3万","38.5万","中国
","剧情","犯罪","动作","9","0.430 ","0.430 ","周六"
"1014","8.90%","8.3","4.70%","1466176","好像也没那么热血沸腾","上映17天","20225","5.20%","701.83","360.3万","38.5万","中国
","喜剧","剧情",,"9","0.381 ","0.381 ","周六"
"1014","8.30%","8.3","3.80%","1457792","汪汪队立大功大电影2：超能大冒险","上映16天","21611","5.60%","571.73","360.3万","38.5万","美国","动画",,,"9","0.235 ","0.235 ","周六"
"1014","6.70%","6","2.00%","1446243","贝肯熊：火星任务","上映17天","14125","3.60%","305.53","360.3万","38.5万","中国
","喜剧","动画","冒险","9","0.265 ","0.265 ","周六"
"1014","9.10%","13.4","0.80%","1443924","奥本海默","重映46天","1922","0.40%","124.53","360.3万","38.5万","美国
","剧情","传记","历史","9","0.569 ","0.569 ","周六"
"1014","3.30%","3.5","0.70%","1491079","替身纸人","上映2天","9878","2.50%","112.9","360.3万","38.5万","中国
","恐怖","惊悚",,,"0.378 ","0.378 ","周六"
"1014","12.10%","12.3","0.50%","346288","封神第一部","上映87天","1334","0.30%","80.09","360.3万","38.5万","中国
","神话","动作","史诗","9","0.410 ","0.410 ","周六"
"1014","18.50%","45.5","0.40%","1413896","潜艇总动员：环游地球80天","上映64天","243","<0.1%","60.19","360.3万","38.5万","中国
","动画","科幻","冒险","8","0.192 ","0.192 ","周六"
"1014","3.70%","3.9","0.30%","1303089","我是哪吒2之英雄归来","上映16天","3756","0.90%","51.48","360.3万","38.5万","中国
","动画","喜剧","奇幻",,"0.349 ","0.349 ","周六"
"1014","7.50%","7.1","0.30%","1374349","孤注一掷","上映68天","1639","0.40%","46.99","360.3万","38.5万","中国
","犯罪","剧情",,"9","0.359 ","0.359 ","周六"
"1014","9.70%","10.3","0.20%","1486791","威尼斯惊魂夜","上映30天","890","0.20%","38.71","360.3万","38.5万","美国
","剧情","悬疑","惊悚","8","0.315 ","0.315 ","周六"
"1014","10.30%","11.8","0.20%","1394753","功夫王之萌虎上山","上映16天","844","0.20%","37.13","360.3万","38.5万","中国
","动画","冒险","喜剧",,"0.274 ","0.274 ","周六"
"1014","51.10%","53.4","0.20%","1385972","觅渡","上映48天","189","<0.1%","31.24","360.3万","38.5万","中国
","历史","传记",,,"0.374 ","0.374 ","周六"
"1014","5.00%","6.3","0.10%","1462687","小美人鱼之大海怪传说","重映16天","1470","0.30%","29.3","360.3万","38.5万","中国
","奇幻","探险","动画",,"0.163 ","0.163 ","周六"
"1014","2.20%","2.2","0.10%","1449786","速度与爱情","上映2天","2802","0.70%","27.03","360.3万","38.5万","泰国
","爱情","剧情",,,"0.378 ","0.378 ","周六"
"1014","3.10%","3.6","0.10%","341244","敢死队4：最终章","上映30天","1244","0.30%","15.08","360.3万","38.5万","美国
","动作","冒险",,"8","0.699 ","0.699 ","周六"
"1014","2.90%","3","<0.1%","1284900","第八个嫌疑人","上映36天","718","0.10%","8.77","360.3万","38.5万","中国
","剧情","犯罪",,"9","0.353 ","0.353 ","周六"
"1014","19.10%","21.5","<0.1%","1439161","热烈","上映79天","74","<0.1%","6.07","360.3万","38.5万","中国
","青春","运动","喜剧","9","0.205 ","0.205 ","周六"
"1014","10.90%","10.5","<0.1%","1456735","火山挚恋","上映58天","69","<0.1%","2.89","360.3万","38.5万","美国
","纪录片","传记",,"9","0.298 ","0.298 ","周六"
"1014","3.00%","2.9","<0.1%","1398840","学爸","上映58天","234","<0.1%","2.73","360.3万","38.5万","中国
","剧情","喜剧",,"9","0.274 ","0.274 ","周六"
"1014","2.30%","2.7","<0.1%","1448001","疯狂大营救","上映16天","270","<0.1%","2.28","360.3万","38.5万","法国
","动画","冒险",,,"0.201 ","0.201 ","周六"
"1014","2.10%","40.3","<0.1%","1500039","雪豹和她的朋友们","上映72天","11","<0.1%","1.41","360.3万","38.5万","中国
","纪录片",,,"10","0.285 ","0.285 ","周六"
"1014","9.50%","10","<0.1%","1412974","大洋追鱼记","上映7天","40","<0.1%","0.97","360.3万","38.5万","中国
","纪录片",,,,"0.339 ","0.339 ","周六"
"1014","3.50%","3.4","<0.1%","1301416","巨齿鲨2：深渊","上映72天","63","<0.1%","0.86","360.3万","38.5万","中国","冒险","动作","科幻","9","0.433 ","0.433 ","周六"
"1014","1.20%","1.2","<0.1%","1428364","我经过风暴","上映59天","133","<0.1%","0.67","360.3万","38.5万","中国
","剧情","家庭",,"9","0.207 ","0.207 ","周六"
"1014","4.20%","12.6","<0.1%","1413914","幸福小马灯","上映17天","17","<0.1%","0.66","360.3万","38.5万","中国
","剧情","喜剧","爱情",,"0.458 ","0.458 ","周六"
"1014","58.70%","72.7","<0.1%","1393532","爸爸的谎言","重映点映","3","<0.1%","0.54","360.3万","38.5万","中国
","剧情","家庭","儿童",,"0.314 ","0.314 ","周六"
