"日期","上座率","场均人次","票房占比","电影ID","电影名字","已上映天数","排片场次","排片占比","当日票房","当日总出票","当日总场次","出品国家","电影类别1","电影类别2","电影类别3","电影评分","男性占比","女性占比","节假日"
"401","1.2%","1.4","<0.1%","1511023","午夜6号房","上映32天","535","0.1%","2.43","107.4万","33.6万","中国
","恐怖","惊悚",,,"0.387 ","0.387 ",
"401","1.0%","1.1","<0.1%","1515588","古堡守灵人","上映18天","644","0.1%","1.98","107.4万","33.6万","中国
","惊悚","恐怖",,,"0.371 ","0.371 ",
"401","0.5%","0.6","<0.1%","1432006","红毯先生","上映18天","677","0.2%","1.55","107.4万","33.6万","中国
","剧情","喜剧",,"8","0.407 ","0.407 ",
"401","0.8%","1.4","<0.1%","1445662","堡垒","上映11天","312","<0.1%","1.52","107.4万","33.6万","中国
","悬疑",,,,"0.359 ","0.359 ",
"401","0.7%","0.7","<0.1%","1442386","挑战","上映18天","406","0.1%","1.24","107.4万","33.6万","俄罗斯
","动作","剧情",,"9","0.430 ","0.430 ",
"401","3.2%","5.1","<0.1%","1489930","阿莫阿依","上映17天","49","<0.1%","0.76","107.4万","33.6万","中国
","剧情",,,,"0.307 ","0.307 ",
"401","95.5%","121.0","<0.1%","1374909","乘船而去","点映","1","<0.1%","0.74","107.4万","33.6万","中国
","剧情","家庭",,"9","0.342 ","0.342 ",
"401","0.4%","0.8","<0.1%","1423883","国鼎魂（戏曲 苏剧）","上映8天","187","<0.1%","0.45","107.4万","33.6万","中国
","戏曲",,,,"0.324 ","0.324 ",
"401","0.1%","0.2","<0.1%","1469929","假如爱情欺骗了你","上映1天","581","0.1%","0.37","107.4万","33.6万","中国
","剧情",,,,"0.389 ","0.389 ",
"401","0.0%","5.2","<0.1%","1320785","小行星猎人","上映81天","10","<0.1%","0.13","107.4万","33.6万","美国
","纪录片","短片",,,"0.408 ","0.408 ",
"401","0.6%","0.5","<0.1%","1460981","追月","上映25天","53","<0.1%","0.11","107.4万","33.6万","中国
","剧情",,,,"0.244 ","0.244 ",
"401","5.8%","4.1","<0.1%","1443049","孔秀","上映25天","8","<0.1%","0.1","107.4万","33.6万","中国
","剧情",,,,"0.280 ","0.280 ",
"401","0.3%","0.4","<0.1%","1497948","戏杀","上映31天","44","<0.1%","0.06","107.4万","33.6万","中国
","悬疑","喜剧","剧情","8","0.343 ","0.343 ",
"401","0.2%","0.3","<0.1%","1427961","寻找消失的恋人","上映11天","33","<0.1%","0.03","107.4万","33.6万","中国
","爱情","悬疑","剧情",,"0.409 ","0.409 ",
"401","0.1%","0.2","<0.1%","1449034","生死赛车","上映17天","49","<0.1%","0.02","107.4万","33.6万","中国
","剧情","动作","爱情",,"0.366 ","0.366 ",
"401","0.0%","0.1","<0.1%","1499749","高中的我们","上映11天","35","<0.1%","0.01","107.4万","33.6万","中国
","青春","爱情",,,"0.427 ","0.427 ",
"401","0.3%","0.4","<0.1%","1500903","开心超人之时空营救","上映73天","5","<0.1%","0.0","107.4万","33.6万","中国
","动画",,,"9","0.297 ","0.297 ",
"401","3.0%","0.0","<0.1%","1487901","冰雪女王5：融冰之战","点映","2","<0.1%","0.0","107.4万","33.6万","俄罗斯
","动画","冒险","奇幻",,"0.233 ","0.233 ",
"410","2.1%","3.0","34.6%","1198578","你想活出怎样的人生","上映8天","116385","31.6%","1354.94","97.9万","36.7万","日本
","剧情","奇幻","动画","9","0.364 ","0.364 ",
"410","1.8%","2.6","25.9%","1470629","哥斯拉大战金刚2：帝国崛起","上映13天","90765","24.7%","1015.21","97.9万","36.7万","美国
","动作","冒险","科幻","9","0.586 ","0.586 ",
"410","2.4%","2.4","9.0%","1370725","草木人间","上映8天","38269","10.4%","352.33","97.9万","36.7万","中国
","剧情","犯罪",,"7","0.190 ","0.190 ",
"410","2.3%","2.3","8.1%","1298240","黄雀在后！","上映8天","36662","9.9%","319.54","97.9万","36.7万","中国
","犯罪","悬疑","剧情","8","0.263 ","0.263 ",
"410","2.9%","2.8","6.8%","1487151","我们一起摇太阳","上映12天","22839","6.2%","268.98","97.9万","36.7万","中国
","剧情","爱情","家庭","10","0.361 ","0.361 ",
"410","2.2%","2.1","3.9%","1491083","大“反”派","上映7天","19410","5.2%","154.0","97.9万","36.7万","中国
","喜剧","剧情",,"7","0.472 ","0.472 ",
"410","1.4%","1.4","2.2%","475180","功夫熊猫4","上映20天","15224","4.1%","89.04","97.9万","36.7万","美国
","动画","动作","冒险","9","0.416 ","0.416 ",
"410","1.9%","1.8","1.1%","1488960","周处除三害","上映41天","6241","1.6%","43.83","97.9万","36.7万","中国
","动作","犯罪","悬疑","9","0.426 ","0.426 ",
"410","19.8%","18.7","1.0%","1522020","幸福慢车","上映2天","484","0.1%","42.18","97.9万","36.7万","中国
","剧情",,,,"0.542 ","0.542 ",
"410","4.6%","4.3","0.9%","1462637","雪豹","上映8天","2096","0.5%","38.43","97.9万","36.7万","中国
","剧情",,,"9","0.407 ","0.407 ",
"410","3.2%","2.9","0.9%","1448919","坠落的审判","上映13天","3089","0.8%","36.61","97.9万","36.7万","法国
","剧情","家庭",,"9","0.250 ","0.250 ",
"410","12.3%","8.2","0.8%","1448767","灿烂的她","上映27天","1074","0.2%","35.04","97.9万","36.7万","中国
","剧情","家庭",,"9","0.249 ","0.249 ",
"410","2.9%","3.2","0.8%","1441786","沙丘2","上映34天","2062","0.5%","33.86","97.9万","36.7万","美国","科幻","动作","冒险","9","0.471 ","0.471 ",
"410","41.9%","29.1","0.4%","1437173","绝地重生","上映28天","197","<0.1%","19.09","97.9万","36.7万","中国
","历史","战争",,,"0.486 ","0.486 ",
"410","4.0%","3.3","0.4%","1489349","第二十条","上映61天","1389","0.3%","18.94","97.9万","36.7万","中国
","喜剧","剧情","家庭","10","0.253 ","0.253 ",
"410","1.5%","1.5","0.3%","1446251","午夜怪谈","上映7天","2447","0.6%","12.99","97.9万","36.7万","中国
","惊悚","恐怖",,,"0.390 ","0.390 ",
"410","1.8%","1.6","0.1%","1495728","飞驰人生2","上映61天","1115","0.3%","7.28","97.9万","36.7万","中国
","喜剧","剧情",,"10","0.379 ","0.379 ",
"410","1.9%","1.6","0.1%","1451499","被我弄丢的你","上映34天","1101","0.2%","7.07","97.9万","36.7万","中国
","爱情","剧情",,"9","0.270 ","0.270 ",
"410","1.4%","1.2","0.1%","1500234","熊出没·逆转时空","上映61天","1423","0.3%","6.69","97.9万","36.7万","中国
","动画","喜剧","科幻","9","0.328 ","0.328 ",
"410","0.4%","0.4","0.1%","1487901","冰雪女王5：融冰之战","上映7天","3093","0.8%","4.7","97.9万","36.7万","俄罗斯
","动画","冒险","奇幻",,"0.233 ","0.233 ",
"410","35.4%","53.2","<0.1%","1300763","陀螺女孩","上映27天","15","<0.1%","3.17","97.9万","36.7万","中国
","剧情",,,,"0.311 ","0.311 ",
"410","4.5%","3.8","<0.1%","1445662","堡垒","上映20天","181","<0.1%","2.59","97.9万","36.7万","中国
","悬疑",,,,"0.359 ","0.359 ",
"410","1.3%","1.1","<0.1%","1478901","热辣滚烫","上映61天","404","0.1%","1.89","97.9万","36.7万","中国
","喜剧","剧情",,"9","0.231 ","0.231 ",
"410","0.6%","0.6","<0.1%","1491012","银河写手","上映12天","557","0.1%","1.3","97.9万","36.7万","中国
","喜剧","剧情",,,"0.416 ","0.416 ",
"410","1.3%","11.9","<0.1%","1489930","阿莫阿依","上映26天","21","<0.1%","0.91","97.9万","36.7万","中国
","剧情",,,,"0.307 ","0.307 ",
"410","14.7%","28.2","<0.1%","1427883","因你而动","上映34天","10","<0.1%","0.7","97.9万","36.7万","中国
","青春","爱情","舞台艺术",,"0.448 ","0.448 ",
"410","1.8%","1.6","<0.1%","1442386","挑战","上映27天","58","<0.1%","0.5","97.9万","36.7万","俄罗斯
","动作","剧情",,"9","0.430 ","0.430 ",
"410","83.7%","100.0","<0.1%","1374909","乘船而去","点映","1","<0.1%","0.35","97.9万","36.7万","中国
","剧情","家庭",,"9","0.342 ","0.342 ",
"410","0.7%","0.8","<0.1%","1511023","午夜6号房","上映41天","127","<0.1%","0.3","97.9万","36.7万","中国
","恐怖","惊悚",,,"0.387 ","0.387 ",
"410","17.0%","15.0","<0.1%","1520211","贞胜","上映20天","2","<0.1%","0.1","97.9万","36.7万","中国
","剧情",,,,"0.492 ","0.492 ",
"410","0.5%","0.4","<0.1%","1432006","红毯先生","上映27天","70","<0.1%","0.09","97.9万","36.7万","中国
","剧情","喜剧",,"8","0.407 ","0.407 ",
"410","72.9%","35.0","<0.1%","1418965","玩转门神","上映97天","1","<0.1%","0.07","97.9万","36.7万","中国
","剧情","喜剧",,,"0.325 ","0.325 ",
"410","16.0%","23.0","<0.1%","1413127","楠溪之恋","上映9天","1","<0.1%","0.06","97.9万","36.7万","中国
","剧情",,,,"0.418 ","0.418 ",
"410","1.6%","1.4","<0.1%","1443049","孔秀","上映34天","11","<0.1%","0.05","97.9万","36.7万","中国
","剧情",,,,"0.280 ","0.280 ",
"410","0.2%","0.2","<0.1%","1515588","古堡守灵人","上映27天","75","<0.1%","0.04","97.9万","36.7万","中国
","惊悚","恐怖",,,"0.371 ","0.371 ",
"410","0.0%","0.4","<0.1%","1423883","国鼎魂（戏曲 苏剧）","上映17天","39","<0.1%","0.04","97.9万","36.7万","中国
","戏曲",,,,"0.324 ","0.324 ",
"410","2.4%","3.0","<0.1%","1387181","悬崖下72小时","上映76天","4","<0.1%","0.03","97.9万","36.7万","中国
","喜剧","冒险",,,"0.342 ","0.342 ",
"410","1.8%","14.0","<0.1%","24242","追鱼","展映","2","<0.1%","0.02","97.9万","36.7万","中国
","爱情","奇幻","戏曲",,,,
"410","2.4%","1.0","<0.1%","1299938","蜘蛛夫人：超感觉醒","上映41天","5","<0.1%","0.01","97.9万","36.7万","美国
","惊悚","动作",,,"0.503 ","0.503 ",
"410","0.1%","0.2","<0.1%","1320785","小行星猎人","上映90天","14","<0.1%","0.01","97.9万","36.7万","美国
","纪录片","短片",,,"0.408 ","0.408 ",
"410","0.1%","0.2","<0.1%","1423992","零度极限","上映8天","10","<0.1%","0.0","97.9万","36.7万","中国
","剧情","运动",,,"0.389 ","0.389 ",
"410","0.3%","0.2","<0.1%","1497948","戏杀","上映40天","9","<0.1%","0.0","97.9万","36.7万","中国
","悬疑","喜剧","剧情","8","0.343 ","0.343 ",
"410","0.5%","0.4","<0.1%","1460981","追月","上映34天","5","<0.1%","0.0","97.9万","36.7万","中国
","剧情",,,,"0.244 ","0.244 ",
"410","0.1%","0.1","<0.1%","1427961","寻找消失的恋人","上映20天","7","<0.1%","0.0","97.9万","36.7万","中国
","爱情","悬疑","剧情",,"0.409 ","0.409 ",
"410","0.1%","<0.1","<0.1%","1449034","生死赛车","上映26天","12","<0.1%","0.0","97.9万","36.7万","中国
","剧情","动作","爱情",,"0.366 ","0.366 ",
"411","1.9%","2.8","33.6%","1198578","你想活出怎样的人生","上映9天","115116","31.4%","1228.44","91.7万","36.7万","日本
","剧情","奇幻","动画","9","0.364 ","0.364 ",
"411","1.7%","2.5","26.0%","1470629","哥斯拉大战金刚2：帝国崛起","上映14天","90445","24.6%","952.51","91.7万","36.7万","美国
","动作","冒险","科幻","9","0.586 ","0.586 ",
"411","2.3%","2.3","9.0%","1370725","草木人间","上映9天","38439","10.4%","330.42","91.7万","36.7万","中国
","剧情","犯罪",,"7","0.190 ","0.190 ",
"411","2.2%","2.2","8.4%","1298240","黄雀在后！","上映9天","36792","10.0%","308.39","91.7万","36.7万","中国
","犯罪","悬疑","剧情","8","0.263 ","0.263 ",
"411","2.7%","2.6","6.9%","1487151","我们一起摇太阳","上映13天","23326","6.3%","252.58","91.7万","36.7万","中国
","剧情","爱情","家庭","10","0.361 ","0.361 ",
"411","2.0%","1.9","3.8%","1491083","大“反”派","上映8天","19516","5.3%","142.03","91.7万","36.7万","中国
","喜剧","剧情",,"7","0.472 ","0.472 ",
"411","1.6%","1.5","2.6%","475180","功夫熊猫4","上映21天","15279","4.1%","95.97","91.7万","36.7万","美国
","动画","动作","冒险","9","0.416 ","0.416 ",
"411","1.9%","1.8","1.2%","1488960","周处除三害","上映42天","6369","1.7%","45.71","91.7万","36.7万","中国
","动作","犯罪","悬疑","9","0.426 ","0.426 ",
"411","17.1%","17.0","1.0%","1522020","幸福慢车","上映3天","488","0.1%","38.48","91.7万","36.7万","中国
","剧情",,,,"0.542 ","0.542 ",
"411","3.2%","2.9","1.0%","1448919","坠落的审判","上映14天","3164","0.8%","37.69","91.7万","36.7万","法国
","剧情","家庭",,"9","0.250 ","0.250 ",
"411","11.3%","8.1","0.9%","1448767","灿烂的她","上映28天","1108","0.3%","35.8","91.7万","36.7万","中国
","剧情","家庭",,"9","0.249 ","0.249 ",
"411","2.8%","3.2","0.9%","1441786","沙丘2","上映35天","2154","0.5%","34.95","91.7万","36.7万","美国","科幻","动作","冒险","9","0.471 ","0.471 ",
"411","3.2%","3.1","0.8%","1462637","雪豹","上映9天","2345","0.6%","29.56","91.7万","36.7万","中国
","剧情",,,"9","0.407 ","0.407 ",
"411","32.9%","26.7","0.5%","1437173","绝地重生","上映29天","217","<0.1%","20.95","91.7万","36.7万","中国
","历史","战争",,,"0.486 ","0.486 ",
"411","1.5%","1.4","0.3%","1446251","午夜怪谈","上映8天","2437","0.6%","12.35","91.7万","36.7万","中国
","惊悚","恐怖",,,"0.390 ","0.390 ",
"411","2.8%","2.5","0.3%","1500234","熊出没·逆转时空","上映62天","1238","0.3%","11.76","91.7万","36.7万","中国
","动画","喜剧","科幻","9","0.328 ","0.328 ",
"411","2.8%","2.3","0.2%","1489349","第二十条","上映62天","1094","0.2%","10.18","91.7万","36.7万","中国
","喜剧","剧情","家庭","10","0.253 ","0.253 ",
"411","1.9%","1.6","0.2%","1451499","被我弄丢的你","上映35天","1203","0.3%","7.45","91.7万","36.7万","中国
","爱情","剧情",,"9","0.270 ","0.270 ",
"411","1.9%","1.7","0.1%","1495728","飞驰人生2","上映62天","920","0.2%","6.22","91.7万","36.7万","中国
","喜剧","剧情",,"10","0.379 ","0.379 ",
"411","0.4%","0.5","0.1%","1487901","冰雪女王5：融冰之战","上映8天","3067","0.8%","4.85","91.7万","36.7万","俄罗斯
","动画","冒险","奇幻",,"0.233 ","0.233 ",
"411","6.1%","5.0","<0.1%","1445662","堡垒","上映21天","194","<0.1%","3.64","91.7万","36.7万","中国
","悬疑",,,,"0.359 ","0.359 ",
"411","37.0%","50.0","<0.1%","1300763","陀螺女孩","上映28天","7","<0.1%","1.4","91.7万","36.7万","中国
","剧情",,,,"0.311 ","0.311 ",
"411","0.6%","0.5","<0.1%","1491012","银河写手","上映13天","575","0.1%","1.29","91.7万","36.7万","中国
","喜剧","剧情",,,"0.416 ","0.416 ",
"411","1.5%","2.8","<0.1%","1442386","挑战","上映28天","67","<0.1%","0.81","91.7万","36.7万","俄罗斯
","动作","剧情",,"9","0.430 ","0.430 ",
"411","1.0%","4.6","<0.1%","1489930","阿莫阿依","上映27天","14","<0.1%","0.33","91.7万","36.7万","中国
","剧情",,,,"0.307 ","0.307 ",
"411","0.6%","0.7","<0.1%","1511023","午夜6号房","上映42天","127","<0.1%","0.27","91.7万","36.7万","中国
","恐怖","惊悚",,,"0.387 ","0.387 ",
"411","35.1%","12.1","<0.1%","1374909","乘船而去","零点场","8","<0.1%","0.25","91.7万","36.7万","中国
","剧情","家庭",,"9","0.342 ","0.342 ",
"411","32.6%","19.3","<0.1%","1431842","浙南儿女英雄传之热血长虹","上映78天","3","<0.1%","0.2","91.7万","36.7万","中国
","剧情",,,,"0.520 ","0.520 ",
"411","0.9%","0.8","<0.1%","1515588","古堡守灵人","上映28天","75","<0.1%","0.17","91.7万","36.7万","中国
","惊悚","恐怖",,,"0.371 ","0.371 ",
"411","0.6%","0.5","<0.1%","1432006","红毯先生","上映28天","88","<0.1%","0.17","91.7万","36.7万","中国
","剧情","喜剧",,"8","0.407 ","0.407 ",
"411","1.2%","0.4","<0.1%","1478901","热辣滚烫","上映62天","61","<0.1%","0.08","91.7万","36.7万","中国
","喜剧","剧情",,"9","0.231 ","0.231 ",
"411","7.0%","5.8","<0.1%","1520211","贞胜","上映21天","4","<0.1%","0.08","91.7万","36.7万","中国
","剧情",,,,"0.492 ","0.492 ",
"411","86.9%","20.0","<0.1%","1418965","玩转门神","上映98天","2","<0.1%","0.08","91.7万","36.7万","中国
","剧情","喜剧",,,"0.325 ","0.325 ",
"411","1.5%","2.0","<0.1%","1387181","悬崖下72小时","上映77天","4","<0.1%","0.03","91.7万","36.7万","中国
","喜剧","冒险",,,"0.342 ","0.342 ",
"411","1.3%","1.0","<0.1%","1443049","孔秀","上映35天","10","<0.1%","0.02","91.7万","36.7万","中国
","剧情",,,,"0.280 ","0.280 ",
"411","5.1%","4.0","<0.1%","1413127","楠溪之恋","上映10天","2","<0.1%","0.02","91.7万","36.7万","中国
","剧情",,,,"0.418 ","0.418 ",
"411","0.7%","0.4","<0.1%","1427961","寻找消失的恋人","上映21天","15","<0.1%","0.01","91.7万","36.7万","中国
","爱情","悬疑","剧情",,"0.409 ","0.409 ",
"411","0.1%","0.1","<0.1%","1499749","高中的我们","上映21天","15","<0.1%","0.0","91.7万","36.7万","中国
","青春","爱情",,,"0.427 ","0.427 ",
"411","0.4%","0.4","<0.1%","1460981","追月","上映35天","5","<0.1%","0.0","91.7万","36.7万","中国
","剧情",,,,"0.244 ","0.244 ",
"411","0.1%","0.1","<0.1%","1449034","生死赛车","上映27天","16","<0.1%","0.0","91.7万","36.7万","中国
","剧情","动作","爱情",,"0.366 ","0.366 ",
"411","1.3%","0.5","<0.1%","1299938","蜘蛛夫人：超感觉醒","上映42天","4","<0.1%","0.0","91.7万","36.7万","美国
","惊悚","动作",,,"0.503 ","0.503 ",
"411","0.0%","<0.1","<0.1%","1423883","国鼎魂（戏曲 苏剧）","上映18天","37","<0.1%","0.0","91.7万","36.7万","中国
","戏曲",,,,"0.324 ","0.324 ",
"411","0.0%","0.1","<0.1%","1469929","假如爱情欺骗了你","上映11天","19","<0.1%","0.0","91.7万","36.7万","中国
","剧情",,,,"0.389 ","0.389 ",
"411","0.5%","0.3","<0.1%","1299991","临时家族","上映20天","3","<0.1%","0.0","91.7万","36.7万","中国
","剧情",,,,"0.324 ","0.324 ",
"411","0.5%","0.0","<0.1%","1379047","有你真好！","零点场","3","<0.1%","0.0","91.7万","36.7万","中国
","剧情",,,,"0.373 ","0.373 ",
"412","3.0%","4.5","35.0%","1198578","你想活出怎样的人生","上映10天","110607","28.3%","1922.62","137.9万","39.0万","日本
","剧情","奇幻","动画","9","0.364 ","0.364 ",
"412","2.7%","4.1","27.5%","1470629","哥斯拉大战金刚2：帝国崛起","上映15天","87307","22.3%","1508.86","137.9万","39.0万","美国
","动作","冒险","科幻","9","0.586 ","0.586 ",
"412","3.4%","3.3","7.0%","1370725","草木人间","上映10天","30742","7.8%","389.11","137.9万","39.0万","中国
","剧情","犯罪",,"7","0.190 ","0.190 ",
"412","3.9%","3.8","5.5%","1487151","我们一起摇太阳","上映14天","19366","4.9%","302.19","137.9万","39.0万","中国
","剧情","爱情","家庭","10","0.361 ","0.361 ",
"412","2.7%","2.7","5.0%","1298240","黄雀在后！","上映10天","27291","6.9%","278.64","137.9万","39.0万","中国
","犯罪","悬疑","剧情","8","0.263 ","0.263 ",
"412","2.8%","2.8","3.0%","475180","功夫熊猫4","上映22天","14560","3.7%","167.41","137.9万","39.0万","美国
","动画","动作","冒险","9","0.416 ","0.416 ",
"412","2.1%","2.0","2.6%","1298495","来自汪星的你","上映1天","20479","5.2%","147.86","137.9万","39.0万","中国
","奇幻","喜剧","家庭",,"0.301 ","0.301 ",
"412","2.2%","2.2","2.6%","1483129","白日之下","上映1天","17028","4.3%","144.06","137.9万","39.0万","中国
","剧情","犯罪",,"8","0.235 ","0.235 ",
"412","2.7%","2.5","2.2%","1491083","大“反”派","上映9天","12969","3.3%","123.35","137.9万","39.0万","中国
","喜剧","剧情",,"7","0.472 ","0.472 ",
"412","1.0%","1.0","1.1%","1379047","有你真好！","上映1天","17591","4.5%","63.47","137.9万","39.0万","中国
","剧情",,,,"0.373 ","0.373 ",
"412","30.0%","27.1","0.8%","1522020","幸福慢车","上映4天","360","<0.1%","45.47","137.9万","39.0万","中国
","剧情",,,,"0.542 ","0.542 ",
"412","4.8%","4.4","0.8%","1448919","坠落的审判","上映15天","2382","0.6%","44.51","137.9万","39.0万","法国
","剧情","家庭",,"9","0.250 ","0.250 ",
"412","4.0%","4.8","0.7%","1441786","沙丘2","上映36天","1700","0.4%","42.85","137.9万","39.0万","美国","科幻","动作","冒险","9","0.471 ","0.471 ",
"412","2.8%","2.5","0.7%","1488960","周处除三害","上映43天","4246","1.0%","41.88","137.9万","39.0万","中国
","动作","犯罪","悬疑","9","0.426 ","0.426 ",
"412","5.0%","4.9","0.7%","1462637","雪豹","上映10天","2037","0.5%","41.83","137.9万","39.0万","中国
","剧情",,,"9","0.407 ","0.407 ",
"412","1.6%","1.5","0.5%","1328836","出门在外","上映1天","5339","1.3%","30.53","137.9万","39.0万","中国
","喜剧","剧情","悬疑",,"0.445 ","0.445 ",
"412","47.5%","30.5","0.5%","1437173","绝地重生","上映30天","263","<0.1%","28.9","137.9万","39.0万","中国
","历史","战争",,,"0.486 ","0.486 ",
"412","3.2%","2.9","0.3%","1500234","熊出没·逆转时空","上映63天","1619","0.4%","17.92","137.9万","39.0万","中国
","动画","喜剧","科幻","9","0.328 ","0.328 ",
"412","3.9%","4.2","0.2%","1489349","第二十条","上映63天","892","0.2%","14.65","137.9万","39.0万","中国
","喜剧","剧情","家庭","10","0.253 ","0.253 ",
"412","2.3%","2.2","0.2%","1446251","午夜怪谈","上映9天","1543","0.3%","12.24","137.9万","39.0万","中国
","惊悚","恐怖",,,"0.390 ","0.390 ",
"412","0.8%","0.8","0.2%","1374909","乘船而去","上映1天","4348","1.1%","11.7","137.9万","39.0万","中国
","剧情","家庭",,"9","0.342 ","0.342 ",
"412","83.0%","95.4","0.1%","1431842","浙南儿女英雄传之热血长虹","上映79天","20","<0.1%","6.67","137.9万","39.0万","中国
","剧情",,,,"0.520 ","0.520 ",
"412","2.6%","2.3","0.1%","1495728","飞驰人生2","上映63天","698","0.1%","6.52","137.9万","39.0万","中国
","喜剧","剧情",,"10","0.379 ","0.379 ",
"412","2.1%","1.7","0.1%","1451499","被我弄丢的你","上映36天","891","0.2%","6.08","137.9万","39.0万","中国
","爱情","剧情",,"9","0.270 ","0.270 ",
"412","9.1%","10.1","0.1%","1445662","堡垒","上映22天","194","<0.1%","5.82","137.9万","39.0万","中国
","悬疑",,,,"0.359 ","0.359 ",
"412","0.6%","0.6","<0.1%","1487901","冰雪女王5：融冰之战","上映9天","2473","0.6%","5.2","137.9万","39.0万","俄罗斯
","动画","冒险","奇幻",,"0.233 ","0.233 ",
"412","0.9%","1.1","<0.1%","1458881","陨石江湖：天降20亿","上映1天","1004","0.2%","3.72","137.9万","39.0万","中国
","喜剧","公路",,,"0.452 ","0.452 ",
"412","1.5%","1.5","<0.1%","1448767","灿烂的她","上映29天","588","0.1%","3.09","137.9万","39.0万","中国
","剧情","家庭",,"9","0.249 ","0.249 ",
"412","1.2%","17.9","<0.1%","1442386","挑战","上映29天","44","<0.1%","2.4","137.9万","39.0万","俄罗斯
","动作","剧情",,"9","0.430 ","0.430 ",
"412","68.5%","47.3","<0.1%","1435017","李夏·在路上","上映43天","17","<0.1%","2.21","137.9万","39.0万","中国
","剧情",,,,"0.444 ","0.444 ",
"412","22.7%","33.0","<0.1%","1427883","因你而动","上映36天","20","<0.1%","1.65","137.9万","39.0万","中国
","青春","爱情","舞台艺术",,"0.448 ","0.448 ",
"412","0.1%","47.3","<0.1%","1413629","泪光中的妈妈","点映","15","<0.1%","1.43","137.9万","39.0万","中国
","剧情",,,,"0.132 ","0.132 ",
"412","20.7%","19.1","<0.1%","1489930","阿莫阿依","上映28天","14","<0.1%","0.92","137.9万","39.0万","中国
","剧情",,,,"0.307 ","0.307 ",
"412","0.6%","0.6","<0.1%","1491012","银河写手","上映14天","337","<0.1%","0.8","137.9万","39.0万","中国
","喜剧","剧情",,,"0.416 ","0.416 ",
"412","1.1%","1.0","<0.1%","1511023","午夜6号房","上映43天","184","<0.1%","0.62","137.9万","39.0万","中国
","恐怖","惊悚",,,"0.387 ","0.387 ",
"412","65.4%","70.0","<0.1%","1462635","秦淮河边一间房","上映86天","1","<0.1%","0.17","137.9万","39.0万","中国
","纪录片",,,,"0.367 ","0.367 ",
"412","77.4%","55.0","<0.1%","1418965","玩转门神","上映99天","1","<0.1%","0.11","137.9万","39.0万","中国
","剧情","喜剧",,,"0.325 ","0.325 ",
"412","1.1%","0.8","<0.1%","1515588","古堡守灵人","上映29天","48","<0.1%","0.1","137.9万","39.0万","中国
","惊悚","恐怖",,,"0.371 ","0.371 ",
"412","0.6%","<0.1","<0.1%","1432006","红毯先生","上映29天","153","<0.1%","0.06","137.9万","39.0万","中国
","剧情","喜剧",,"8","0.407 ","0.407 ",
"412","4.7%","4.3","<0.1%","1387181","悬崖下72小时","上映78天","3","<0.1%","0.03","137.9万","39.0万","中国
","喜剧","冒险",,,"0.342 ","0.342 ",
"412","0.2%","0.3","<0.1%","1320785","小行星猎人","上映92天","10","<0.1%","0.01","137.9万","39.0万","美国
","纪录片","短片",,,"0.408 ","0.408 ",
"412","0.3%","0.3","<0.1%","1443049","孔秀","上映36天","9","<0.1%","0.0","137.9万","39.0万","中国
","剧情",,,,"0.280 ","0.280 ",
"412","0.6%","0.2","<0.1%","1469929","假如爱情欺骗了你","上映12天","9","<0.1%","0.0","137.9万","39.0万","中国
","剧情",,,,"0.389 ","0.389 ",
"412","0.3%","0.2","<0.1%","1460981","追月","上映36天","5","<0.1%","0.0","137.9万","39.0万","中国
","剧情",,,,"0.244 ","0.244 ",
"412","0.0%","0.1","<0.1%","1500903","开心超人之时空营救","上映84天","10","<0.1%","0.0","137.9万","39.0万","中国
","动画",,,"9","0.297 ","0.297 ",
"412","0.0%","<0.1","<0.1%","1449034","生死赛车","上映28天","14","<0.1%","0.0","137.9万","39.0万","中国
","剧情","动作","爱情",,"0.366 ","0.366 ",
"412","1.3%","0.0","<0.1%","1457152","乌蒙奇缘","上映73天","1","<0.1%","0.0","137.9万","39.0万","中国
","喜剧","奇幻","古装",,"0.355 ","0.355 ",
"412","0.1%","0.0","<0.1%","1427961","寻找消失的恋人","上映22天","8","<0.1%","0.0","137.9万","39.0万","中国
","爱情","悬疑","剧情",,"0.409 ","0.409 ",
"412","0.9%","0.0","<0.1%","1478901","热辣滚烫","上映63天","19","<0.1%","0.0","137.9万","39.0万","中国
","喜剧","剧情",,"9","0.231 ","0.231 ",
"413","6.1%","9.1","36.0%","1198578","你想活出怎样的人生","上映11天","121559","27.7%","4341.25","298.4万","43.8万","日本
","剧情","奇幻","动画","9","0.364 ","0.364 ","周六"
"413","5.7%","8.6","28.7%","1470629","哥斯拉大战金刚2：帝国崛起","上映16天","94802","21.6%","3461.77","298.4万","43.8万","美国
","动作","冒险","科幻","9","0.586 ","0.586 ","周六"
"413","7.3%","7.4","6.8%","475180","功夫熊猫4","上映23天","27942","6.3%","825.72","298.4万","43.8万","美国
","动画","动作","冒险","9","0.416 ","0.416 ","周六"
"413","7.1%","6.9","5.9%","1370725","草木人间","上映11天","26776","6.1%","714.61","298.4万","43.8万","中国
","剧情","犯罪",,"7","0.190 ","0.190 ","周六"
"413","8.9%","8.5","5.4%","1487151","我们一起摇太阳","上映15天","18617","4.2%","654.82","298.4万","43.8万","中国
","剧情","爱情","家庭","10","0.361 ","0.361 ","周六"
